year,fear,ideology,insurgent,qaeda,reign,terror,terrorism,terrorization,violence
1978.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1978.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1978.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1979.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1979.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1979.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1979.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1979.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1979.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1979.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1979.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0
1979.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1979.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1979.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1979.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0
1980.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1980.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1980.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1980.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1980.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1980.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
1980.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
1980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1980.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1980.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0
1980.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
1980.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1980.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1980.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1980.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1980.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1980.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0
1980.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1980.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1980.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
1980.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1980.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0
1980.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
1980.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1980.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
1981.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1981.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1981.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
1981.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1981.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1981.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1981.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1981.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
1981.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1981.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1981.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1981.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1981.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
1981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1981.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0
1981.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
1981.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
